OrderID,Date,Product,Category,BaseCost,SellingPrice,Quantity,TotalSales,CustomerName,CustomerLocation,PaymentMethod,Status
ORD2559,23-05-2024,Washing Machine,Home Appliances,20912,25094.4,2,50188.8,Dhruv Yadav,Pune,Gift Card,Cancelled
ORD2560,24-05-2024,Refrigerator,Home Appliances,26140,30061,4,120244,Naisha Kumar,Kolkata,Credit Card,Pending
ORD2561,25-05-2024,Headphones,Electronics,3267.5,3921,5,19605,Lakshya Menon,Lucknow,Debit Card,Pending
ORD2562,25-05-2024,Headphones,Electronics,3267.5,3921,4,15684,Vrinda Singh,Mumbai,Amazon Pay,Cancelled
ORD2563,27-05-2024,Smartwatch,Electronics,2614,3202.15,3,9606.45,Sara Menon,Lucknow,Amazon Pay,Completed
ORD2564,27-05-2024,Running Shoes,Footwear,2940.75,3822.97,1,3822.97,Naisha Kumar,Kolkata,Credit Card,Pending
ORD2565,27-05-2024,Smartphone,Electronics,7830.24,8730.71,4,34922.84,Krish Desai,Hyderabad,Gift Card,Pending
ORD2566,28-05-2024,Headphones,Electronics,3267.5,3921,1,3921,Ishaan Singh,Mumbai,Debit Card,Cancelled
ORD2567,29-05-2024,Headphones,Electronics,3267.5,3921,3,11763,Manya Yadav,Pune,PayPal,Cancelled
ORD2568,30-05-2024,Headphones,Electronics,3267.5,3921,3,11763,Krish Desai,Hyderabad,Gift Card,Pending
ORD2569,30-05-2024,T-Shirt,Clothing,978.94,1517.36,1,1517.36,Ishaan Singh,Mumbai,Amazon Pay,Completed
ORD2570,30-05-2024,Jeans,Clothing,2091.2,3032.24,4,12128.96,Disha Jain,Ahmedabad,Credit Card,Completed
ORD2571,30-05-2024,Book,Books,261.4,300.61,4,1202.44,Parth Patel,Chennai,Gift Card,Cancelled
ORD2572,31-05-2024,Smartwatch,Electronics,2614,3202.15,2,6404.3,Advik Gupta,Delhi,Debit Card,Cancelled
ORD2573,01-06-2024,Smartwatch,Electronics,2614,3202.15,5,16010.75,Krish Desai,Hyderabad,Credit Card,Cancelled
ORD2574,01-06-2024,Headphones,Electronics,3267.5,3921,5,19605,Sara Menon,Lucknow,Amazon Pay,Completed
ORD2575,02-06-2024,Book,Books,261.4,300.61,5,1503.05,Prisha Gupta,Delhi,Amazon Pay,Pending
ORD2576,05-06-2024,Refrigerator,Home Appliances,26140,30061,4,120244,Varun Singh,Mumbai,Credit Card,Pending
ORD2577,05-06-2024,Headphones,Electronics,3267.5,3921,4,15684,Arjun Kumar,Kolkata,Gift Card,Cancelled
ORD2578,07-06-2024,Laptop,Electronics,49012.5,57589.69,5,287948.45,Parth Patel,Chennai,PayPal,Completed
ORD2579,07-06-2024,Laptop,Electronics,49012.5,57589.69,3,172769.07,Zoya Kumar,Kolkata,PayPal,Completed
ORD2580,08-06-2024,Jeans,Clothing,2091.2,3032.24,3,9096.72,Sara Menon,Lucknow,Gift Card,Completed
ORD2581,09-06-2024,Washing Machine,Home Appliances,20912,25094.4,3,75283.2,Om Sharma,Bengaluru,Credit Card,Cancelled
ORD2582,09-06-2024,Headphones,Electronics,3267.5,3921,3,11763,Parth Patel,Chennai,Gift Card,Pending
ORD2583,15-06-2024,Jeans,Clothing,2091.2,3032.24,5,15161.2,Chahat Menon,Lucknow,Debit Card,Cancelled
ORD2584,15-06-2024,Smartphone,Electronics,7830.24,8730.71,1,8730.71,Pari Singh,Mumbai,Credit Card,Cancelled
ORD2585,17-06-2024,Running Shoes,Footwear,2940.75,3822.97,5,19114.85,Neel Singh,Mumbai,Gift Card,Pending
ORD2586,18-06-2024,Smartwatch,Electronics,2614,3202.15,5,16010.75,Deepika Singh,Mumbai,Debit Card,Pending
ORD2587,18-06-2024,Headphones,Electronics,3267.5,3921,5,19605,Siya Singh,Mumbai,Amazon Pay,Cancelled
ORD2588,18-06-2024,Refrigerator,Home Appliances,26140,30061,3,90183,Tanvi Gupta,Delhi,Gift Card,Completed
ORD2589,19-06-2024,Smartphone,Electronics,7830.24,8730.71,1,8730.71,Krish Desai,Hyderabad,Amazon Pay,Completed
ORD2590,21-06-2024,Running Shoes,Footwear,2940.75,3822.97,5,19114.85,Harsh Desai,Hyderabad,Gift Card,Pending
ORD2591,24-06-2024,Smartwatch,Electronics,2614,3202.15,4,12808.6,Vedika Jain,Ahmedabad,PayPal,Completed
ORD2592,26-06-2024,Smartphone,Electronics,7830.24,8730.71,1,8730.71,Kabir Patel,Chennai,Credit Card,Cancelled
ORD2593,26-06-2024,Laptop,Electronics,49012.5,57589.69,2,115179.38,Uday Desai,Hyderabad,PayPal,Cancelled
ORD2594,26-06-2024,Book,Books,261.4,300.61,1,300.61,Zia Yadav,Pune,Debit Card,Cancelled
ORD2595,27-06-2024,Smartphone,Electronics,7830.24,8730.71,5,43653.55,Prisha Gupta,Delhi,Gift Card,Pending
ORD2596,27-06-2024,Laptop,Electronics,49012.5,57589.69,4,230358.76,Aaditya Desai,Hyderabad,Credit Card,Completed
ORD2597,30-06-2024,Running Shoes,Footwear,2940.75,3822.97,2,7645.94,Palak Kumar,Kolkata,Gift Card,Cancelled
ORD2598,01-07-2024,Washing Machine,Home Appliances,20912,25094.4,3,75283.2,Aditi Singh,Mumbai,Gift Card,Cancelled
ORD2599,02-07-2024,Jeans,Clothing,2091.2,3032.24,1,3032.24,Urvashi Sharma,Bengaluru,PayPal,Cancelled
ORD2600,02-07-2024,Refrigerator,Home Appliances,26140,30061,3,90183,Eklavya Gupta,Delhi,Debit Card,Completed
ORD2601,02-07-2024,Smartphone,Electronics,7830.24,8730.71,1,8730.71,Zoya Kumar,Kolkata,PayPal,Cancelled
ORD2602,02-07-2024,Running Shoes,Footwear,2940.75,3822.97,1,3822.97,Gagan Kumar,Kolkata,PayPal,Completed
ORD2603,03-07-2024,Washing Machine,Home Appliances,20912,25094.4,1,25094.4,Amara Yadav,Pune,Debit Card,Cancelled
ORD2604,04-07-2024,Running Shoes,Footwear,2940.75,3822.97,4,15291.88,Kairav Singh,Mumbai,Amazon Pay,Completed
ORD2605,06-07-2024,Smartwatch,Electronics,2614,3202.15,2,6404.3,Vrinda Singh,Mumbai,Debit Card,Pending
ORD2606,06-07-2024,Running Shoes,Footwear,2940.75,3822.97,4,15291.88,Prisha Gupta,Delhi,Amazon Pay,Completed
ORD2607,08-07-2024,Smartphone,Electronics,7830.24,8730.71,1,8730.71,Rohan Desai,Hyderabad,Credit Card,Cancelled
ORD2608,08-07-2024,Running Shoes,Footwear,2940.75,3822.97,3,11468.91,Ansh Jain,Ahmedabad,Credit Card,Pending
ORD2609,09-07-2024,Jeans,Clothing,2091.2,3032.24,5,15161.2,Neel Singh,Mumbai,PayPal,Completed
ORD2610,10-07-2024,Washing Machine,Home Appliances,20912,25094.4,5,125472,Naisha Kumar,Kolkata,Debit Card,Completed
ORD2611,12-07-2024,Smartphone,Electronics,7830.24,8730.71,2,17461.42,Avani Desai,Hyderabad,PayPal,Completed
ORD2612,13-07-2024,Running Shoes,Footwear,2940.75,3822.97,1,3822.97,Trisha Kumar,Kolkata,PayPal,Cancelled
ORD2613,13-07-2024,Laptop,Electronics,49012.5,57589.69,2,115179.38,Pari Singh,Mumbai,PayPal,Completed
ORD2614,13-07-2024,Smartwatch,Electronics,2614,3202.15,4,12808.6,Akira Gupta,Delhi,Credit Card,Completed
ORD2615,14-07-2024,Smartphone,Electronics,7830.24,8730.71,2,17461.42,Kiara Kumar,Kolkata,PayPal,Pending
ORD2616,14-07-2024,Smartphone,Electronics,7830.24,8730.71,1,8730.71,Quasar Desai,Hyderabad,Credit Card,Cancelled
ORD2617,14-07-2024,Smartphone,Electronics,7830.24,8730.71,3,26192.13,Tanish Menon,Lucknow,Credit Card,Pending
ORD2618,14-07-2024,Headphones,Electronics,3267.5,3921,2,7842,Ishaan Singh,Mumbai,PayPal,Pending
ORD2619,14-07-2024,Laptop,Electronics,49012.5,57589.69,4,230358.76,Gia Reddy,Jaipur,Amazon Pay,Completed
ORD2620,15-07-2024,Smartphone,Electronics,7830.24,8730.71,4,34922.84,Advait Singh,Mumbai,PayPal,Pending
ORD2621,16-07-2024,Smartwatch,Electronics,2614,3202.15,5,16010.75,Vedika Jain,Ahmedabad,PayPal,Completed
ORD2622,16-07-2024,Jeans,Clothing,2091.2,3032.24,5,15161.2,Neel Singh,Mumbai,Debit Card,Cancelled
ORD2623,17-07-2024,Washing Machine,Home Appliances,20912,25094.4,5,125472,Avni Kumar,Kolkata,Amazon Pay,Pending
ORD2624,17-07-2024,T-Shirt,Clothing,978.94,1517.36,5,7586.8,Trisha Kumar,Kolkata,PayPal,Completed
ORD2625,17-07-2024,Refrigerator,Home Appliances,26140,30061,4,120244,Sara Menon,Lucknow,Credit Card,Pending
ORD2626,19-07-2024,Refrigerator,Home Appliances,26140,30061,3,90183,Shlok Jain,Ahmedabad,Debit Card,Completed
ORD2627,20-07-2024,T-Shirt,Clothing,978.94,1517.36,1,1517.36,Sara Menon,Lucknow,Amazon Pay,Pending
ORD2628,22-07-2024,Smartphone,Electronics,7830.24,8730.71,3,26192.13,Jatin Jain,Ahmedabad,Gift Card,Cancelled
ORD2629,22-07-2024,Headphones,Electronics,3267.5,3921,3,11763,Avani Desai,Hyderabad,PayPal,Cancelled
ORD2630,22-07-2024,Refrigerator,Home Appliances,26140,30061,5,150305,Amara Yadav,Pune,Gift Card,Pending
ORD2631,22-07-2024,Smartphone,Electronics,7830.24,8730.71,5,43653.55,Lakshya Menon,Lucknow,PayPal,Completed
ORD2632,24-07-2024,Book,Books,261.4,300.61,5,1503.05,Ayush Yadav,Pune,Debit Card,Pending
ORD2633,24-07-2024,Smartphone,Electronics,7830.24,8730.71,2,17461.42,Kairav Singh,Mumbai,PayPal,Cancelled
ORD2634,24-07-2024,Washing Machine,Home Appliances,20912,25094.4,2,50188.8,Kabir Patel,Chennai,Gift Card,Cancelled
ORD2635,25-07-2024,Headphones,Electronics,3267.5,3921,3,11763,Eklavya Gupta,Delhi,Debit Card,Cancelled
ORD2636,25-07-2024,T-Shirt,Clothing,978.94,1517.36,2,3034.72,Kiara Kumar,Kolkata,Gift Card,Cancelled
ORD2637,25-07-2024,Refrigerator,Home Appliances,26140,30061,3,90183,Om Sharma,Bengaluru,PayPal,Completed
ORD2638,25-07-2024,Book,Books,261.4,300.61,5,1503.05,Trisha Kumar,Kolkata,PayPal,Pending
ORD2639,25-07-2024,Laptop,Electronics,49012.5,57589.69,3,172769.07,Aaditya Desai,Hyderabad,PayPal,Pending
ORD2640,27-07-2024,T-Shirt,Clothing,978.94,1517.36,5,7586.8,Urvashi Sharma,Bengaluru,PayPal,Completed
ORD2641,27-07-2024,T-Shirt,Clothing,978.94,1517.36,1,1517.36,Aditi Singh,Mumbai,Credit Card,Pending
ORD2642,28-07-2024,Running Shoes,Footwear,2940.75,3822.97,5,19114.85,Trisha Kumar,Kolkata,PayPal,Pending
ORD2643,28-07-2024,T-Shirt,Clothing,978.94,1517.36,1,1517.36,Neel Singh,Mumbai,Debit Card,Completed
ORD2644,30-07-2024,Running Shoes,Footwear,2940.75,3822.97,2,7645.94,Jatin Jain,Ahmedabad,Gift Card,Completed
ORD2645,30-07-2024,Jeans,Clothing,2091.2,3032.24,2,6064.48,Navya Menon,Lucknow,Credit Card,Pending
ORD2646,30-07-2024,Running Shoes,Footwear,2940.75,3822.97,3,11468.91,Neel Singh,Mumbai,Debit Card,Cancelled
ORD2647,01-08-2024,Smartphone,Electronics,7830.24,8730.71,1,8730.71,Eesha Menon,Lucknow,PayPal,Cancelled
ORD2648,01-08-2024,Book,Books,261.4,300.61,1,300.61,Riya Kumar,Kolkata,Gift Card,Pending
ORD2649,02-08-2024,Washing Machine,Home Appliances,20912,25094.4,4,100377.6,Aaditya Desai,Hyderabad,Credit Card,Pending
ORD2650,04-08-2024,Smartwatch,Electronics,2614,3202.15,4,12808.6,Riya Kumar,Kolkata,Credit Card,Completed
ORD2651,04-08-2024,Smartphone,Electronics,7830.24,8730.71,2,17461.42,Mishka Patel,Chennai,Credit Card,Completed
ORD2652,06-08-2024,Laptop,Electronics,49012.5,57589.69,3,172769.07,Tanvi Gupta,Delhi,Amazon Pay,Completed
ORD2653,08-08-2024,Running Shoes,Footwear,2940.75,3822.97,2,7645.94,Uday Desai,Hyderabad,PayPal,Completed
ORD2654,08-08-2024,Refrigerator,Home Appliances,26140,30061,4,120244,Xylo Kumar,Kolkata,PayPal,Pending
ORD2655,08-08-2024,Smartphone,Electronics,7830.24,8730.71,4,34922.84,Kabir Patel,Chennai,Credit Card,Pending
ORD2656,09-08-2024,Book,Books,261.4,300.61,5,1503.05,Zoya Kumar,Kolkata,Amazon Pay,Completed
ORD2657,09-08-2024,Refrigerator,Home Appliances,26140,30061,3,90183,Lakshya Menon,Lucknow,Credit Card,Cancelled
ORD2658,09-08-2024,Jeans,Clothing,2091.2,3032.24,4,12128.96,Mishka Patel,Chennai,Credit Card,Completed
ORD2659,10-08-2024,Smartphone,Electronics,7830.24,8730.71,2,17461.42,Kairav Singh,Mumbai,Amazon Pay,Completed
ORD2660,12-08-2024,Smartwatch,Electronics,2614,3202.15,4,12808.6,Advik Gupta,Delhi,Credit Card,Completed
ORD2661,16-08-2024,Smartphone,Electronics,7830.24,8730.71,5,43653.55,Aaradhya Sharma,Bengaluru,PayPal,Completed
ORD2662,17-08-2024,Refrigerator,Home Appliances,26140,30061,3,90183,Avani Desai,Hyderabad,PayPal,Completed
ORD2663,17-08-2024,T-Shirt,Clothing,978.94,1517.36,1,1517.36,Riya Kumar,Kolkata,Amazon Pay,Pending
ORD2664,18-08-2024,Laptop,Electronics,49012.5,57589.69,3,172769.07,Jhanvi Gupta,Delhi,Credit Card,Pending
ORD2665,18-08-2024,Book,Books,261.4,300.61,5,1503.05,Disha Jain,Ahmedabad,Credit Card,Pending
ORD2666,19-08-2024,Smartwatch,Electronics,2614,3202.15,2,6404.3,Om Sharma,Bengaluru,Debit Card,Pending
ORD2667,19-08-2024,Running Shoes,Footwear,2940.75,3822.97,2,7645.94,Ansh Jain,Ahmedabad,Gift Card,Pending
ORD2668,21-08-2024,Smartwatch,Electronics,2614,3202.15,2,6404.3,Riya Kumar,Kolkata,Debit Card,Cancelled
ORD2669,21-08-2024,Refrigerator,Home Appliances,26140,30061,5,150305,Kavya Reddy,Jaipur,PayPal,Cancelled
ORD2670,21-08-2024,Running Shoes,Footwear,2940.75,3822.97,4,15291.88,Ansh Jain,Ahmedabad,PayPal,Completed
ORD2671,25-08-2024,Smartphone,Electronics,7830.24,8730.71,1,8730.71,Avni Kumar,Kolkata,PayPal,Completed
ORD2672,29-08-2024,Running Shoes,Footwear,2940.75,3822.97,2,7645.94,Tanish Menon,Lucknow,Gift Card,Cancelled
ORD2673,29-08-2024,T-Shirt,Clothing,978.94,1517.36,1,1517.36,Ishaan Singh,Mumbai,Amazon Pay,Pending
ORD2674,31-08-2024,Smartwatch,Electronics,2614,3202.15,2,6404.3,Siya Singh,Mumbai,Debit Card,Pending
ORD2675,31-08-2024,Jeans,Clothing,2091.2,3032.24,3,9096.72,Yuvraj Desai,Hyderabad,Gift Card,Completed
ORD2676,03-09-2024,Smartphone,Electronics,7830.24,8730.71,4,34922.84,Varun Singh,Mumbai,Credit Card,Completed
ORD2677,05-09-2024,Smartphone,Electronics,7830.24,8730.71,3,26192.13,Jhanvi Gupta,Delhi,Credit Card,Completed
ORD2678,05-09-2024,Jeans,Clothing,2091.2,3032.24,2,6064.48,Shaurya Sharma,Bengaluru,Credit Card,Pending
ORD2679,05-09-2024,Refrigerator,Home Appliances,26140,30061,5,150305,Jatin Jain,Ahmedabad,PayPal,Cancelled
ORD2680,06-09-2024,Headphones,Electronics,3267.5,3921,3,11763,Navya Menon,Lucknow,Gift Card,Pending
ORD2681,07-09-2024,Book,Books,261.4,300.61,1,300.61,Myra Jain,Ahmedabad,Debit Card,Cancelled
ORD2682,08-09-2024,Running Shoes,Footwear,2940.75,3822.97,2,7645.94,Vidhi Gupta,Delhi,Debit Card,Cancelled
ORD2683,08-09-2024,Refrigerator,Home Appliances,26140,30061,3,90183,Tanish Menon,Lucknow,Credit Card,Cancelled
ORD2684,09-09-2024,Book,Books,261.4,300.61,5,1503.05,Yashvi Gupta,Delhi,Credit Card,Pending
ORD2685,09-09-2024,Laptop,Electronics,49012.5,57589.69,3,172769.07,Avani Desai,Hyderabad,Credit Card,Cancelled
ORD2686,09-09-2024,Jeans,Clothing,2091.2,3032.24,2,6064.48,Siya Singh,Mumbai,Credit Card,Pending
ORD2687,10-09-2024,Headphones,Electronics,3267.5,3921,4,15684,Vidhi Gupta,Delhi,Amazon Pay,Cancelled
ORD2688,11-09-2024,Running Shoes,Footwear,2940.75,3822.97,2,7645.94,Akira Gupta,Delhi,Debit Card,Cancelled
ORD2689,14-09-2024,Smartwatch,Electronics,2614,3202.15,4,12808.6,Aditi Singh,Mumbai,Credit Card,Completed
ORD2690,15-09-2024,Smartwatch,Electronics,2614,3202.15,5,16010.75,Tanish Menon,Lucknow,PayPal,Pending
ORD2691,15-09-2024,Washing Machine,Home Appliances,20912,25094.4,2,50188.8,Prisha Gupta,Delhi,PayPal,Cancelled
ORD2692,15-09-2024,Washing Machine,Home Appliances,20912,25094.4,5,125472,Ojas Gupta,Delhi,Amazon Pay,Pending
ORD2693,18-09-2024,Smartphone,Electronics,7830.24,8730.71,3,26192.13,Shaurya Sharma,Bengaluru,Credit Card,Completed
ORD2694,18-09-2024,T-Shirt,Clothing,978.94,1517.36,1,1517.36,Arjun Kumar,Kolkata,Amazon Pay,Completed
ORD2695,18-09-2024,Refrigerator,Home Appliances,26140,30061,5,150305,Ojas Gupta,Delhi,Gift Card,Pending
ORD2696,19-09-2024,Smartphone,Electronics,7830.24,8730.71,5,43653.55,Tejas Patel,Chennai,PayPal,Completed
ORD2697,21-09-2024,T-Shirt,Clothing,978.94,1517.36,5,7586.8,Eesha Menon,Lucknow,PayPal,Completed
ORD2698,24-09-2024,Running Shoes,Footwear,2940.75,3822.97,1,3822.97,Shruti Reddy,Jaipur,Credit Card,Pending
ORD2699,25-09-2024,T-Shirt,Clothing,978.94,1517.36,3,4552.08,Aditi Singh,Mumbai,PayPal,Completed
ORD2700,26-09-2024,Washing Machine,Home Appliances,20912,25094.4,4,100377.6,Gaurav Sharma,Bengaluru,Credit Card,Pending
ORD2701,26-09-2024,Book,Books,261.4,300.61,1,300.61,Hrehaan Menon,Lucknow,Amazon Pay,Completed
ORD2702,28-09-2024,Smartwatch,Electronics,2614,3202.15,3,9606.45,Shaurya Sharma,Bengaluru,Debit Card,Cancelled
ORD2703,30-09-2024,Book,Books,261.4,300.61,1,300.61,Pranav Desai,Hyderabad,Amazon Pay,Completed
ORD2704,30-09-2024,Smartphone,Electronics,7830.24,8730.71,5,43653.55,Kavya Reddy,Jaipur,Gift Card,Completed
ORD2705,01-10-2024,Smartwatch,Electronics,2614,3202.15,5,16010.75,Eklavya Gupta,Delhi,Debit Card,Completed
ORD2706,02-10-2024,T-Shirt,Clothing,978.94,1517.36,2,3034.72,Rashi Yadav,Pune,Debit Card,Cancelled
ORD2707,02-10-2024,Laptop,Electronics,49012.5,57589.69,1,57589.69,Ojas Gupta,Delhi,Credit Card,Cancelled
ORD2708,03-10-2024,T-Shirt,Clothing,978.94,1517.36,1,1517.36,Divya Reddy,Jaipur,Credit Card,Completed
ORD2709,03-10-2024,Smartwatch,Electronics,2614,3202.15,5,16010.75,Om Sharma,Bengaluru,PayPal,Completed
ORD2710,04-10-2024,Refrigerator,Home Appliances,26140,30061,2,60122,Eklavya Gupta,Delhi,Debit Card,Pending
ORD2711,04-10-2024,Laptop,Electronics,49012.5,57589.69,3,172769.07,Saisha Jain,Ahmedabad,Credit Card,Pending
ORD2712,05-10-2024,Laptop,Electronics,49012.5,57589.69,2,115179.38,Vrinda Singh,Mumbai,PayPal,Cancelled
ORD2713,05-10-2024,Refrigerator,Home Appliances,26140,30061,4,120244,Ayush Yadav,Pune,PayPal,Pending
ORD2714,06-10-2024,Headphones,Electronics,3267.5,3921,2,7842,Lakshya Menon,Lucknow,PayPal,Completed
ORD2715,06-10-2024,Jeans,Clothing,2091.2,3032.24,5,15161.2,Krish Desai,Hyderabad,PayPal,Completed
ORD2716,08-10-2024,Laptop,Electronics,49012.5,57589.69,3,172769.07,Zia Yadav,Pune,Credit Card,Pending
ORD2717,08-10-2024,Headphones,Electronics,3267.5,3921,3,11763,Ananya Patel,Chennai,Debit Card,Cancelled
ORD2718,09-10-2024,Smartphone,Electronics,7830.24,8730.71,2,17461.42,Ananya Patel,Chennai,Amazon Pay,Completed
ORD2719,09-10-2024,Washing Machine,Home Appliances,20912,25094.4,2,50188.8,Zara Menon,Lucknow,PayPal,Cancelled
ORD2720,11-10-2024,Refrigerator,Home Appliances,26140,30061,4,120244,Manya Yadav,Pune,PayPal,Pending
ORD2721,11-10-2024,Smartphone,Electronics,7830.24,8730.71,3,26192.13,Kairav Singh,Mumbai,Debit Card,Cancelled
ORD2722,12-10-2024,Smartphone,Electronics,7830.24,8730.71,5,43653.55,Vidhi Gupta,Delhi,Amazon Pay,Pending
ORD2723,12-10-2024,Smartwatch,Electronics,2614,3202.15,5,16010.75,Kairav Singh,Mumbai,Amazon Pay,Completed
ORD2724,12-10-2024,Smartwatch,Electronics,2614,3202.15,4,12808.6,Uday Desai,Hyderabad,Debit Card,Cancelled
ORD2725,17-10-2024,Washing Machine,Home Appliances,20912,25094.4,4,100377.6,Vedika Jain,Ahmedabad,Credit Card,Pending
ORD2726,18-10-2024,Smartphone,Electronics,7830.24,8730.71,4,34922.84,Hrehaan Menon,Lucknow,PayPal,Pending
ORD2727,18-10-2024,Book,Books,261.4,300.61,2,601.22,Yashvi Gupta,Delhi,Amazon Pay,Pending
ORD2728,18-10-2024,Refrigerator,Home Appliances,26140,30061,3,90183,Yashvi Gupta,Delhi,Credit Card,Pending
ORD2729,19-10-2024,Running Shoes,Footwear,2940.75,3822.97,2,7645.94,Vrinda Singh,Mumbai,Gift Card,Pending
ORD2730,19-10-2024,Book,Books,261.4,300.61,1,300.61,Ayush Yadav,Pune,Debit Card,Cancelled
ORD2731,19-10-2024,Smartphone,Electronics,7830.24,8730.71,2,17461.42,Ruhi Yadav,Pune,PayPal,Pending
ORD2732,19-10-2024,Refrigerator,Home Appliances,26140,30061,2,60122,Varun Singh,Mumbai,PayPal,Completed
ORD2733,19-10-2024,Refrigerator,Home Appliances,26140,30061,2,60122,Quasar Desai,Hyderabad,PayPal,Cancelled
ORD2734,19-10-2024,Book,Books,261.4,300.61,2,601.22,Kabir Patel,Chennai,Amazon Pay,Pending
ORD2735,20-10-2024,Smartwatch,Electronics,2614,3202.15,5,16010.75,Daksh Sharma,Bengaluru,Debit Card,Completed
ORD2736,22-10-2024,Jeans,Clothing,2091.2,3032.24,1,3032.24,Quasar Desai,Hyderabad,PayPal,Cancelled
ORD2737,23-10-2024,Refrigerator,Home Appliances,26140,30061,2,60122,Arjun Kumar,Kolkata,Debit Card,Pending
ORD2738,24-10-2024,Book,Books,261.4,300.61,1,300.61,Naisha Kumar,Kolkata,Credit Card,Cancelled
ORD2739,24-10-2024,Smartwatch,Electronics,2614,3202.15,2,6404.3,Aditi Singh,Mumbai,Debit Card,Cancelled
ORD2740,25-10-2024,Washing Machine,Home Appliances,20912,25094.4,1,25094.4,Vrinda Singh,Mumbai,Amazon Pay,Completed
ORD2741,25-10-2024,Smartphone,Electronics,7830.24,8730.71,1,8730.71,Urvashi Sharma,Bengaluru,Gift Card,Pending
ORD2742,26-10-2024,Running Shoes,Footwear,2940.75,3822.97,2,7645.94,Om Sharma,Bengaluru,Debit Card,Cancelled
ORD2743,27-10-2024,Washing Machine,Home Appliances,20912,25094.4,3,75283.2,Kavya Reddy,Jaipur,Gift Card,Cancelled
ORD2744,27-10-2024,Washing Machine,Home Appliances,20912,25094.4,1,25094.4,Om Sharma,Bengaluru,Credit Card,Completed
ORD2745,27-10-2024,Running Shoes,Footwear,2940.75,3822.97,4,15291.88,Eesha Menon,Lucknow,Debit Card,Pending
ORD2746,28-10-2024,Smartwatch,Electronics,2614,3202.15,3,9606.45,Rashi Yadav,Pune,Gift Card,Pending
ORD2747,29-10-2024,Smartwatch,Electronics,2614,3202.15,5,16010.75,Shanaya Jain,Ahmedabad,PayPal,Cancelled
ORD2748,30-10-2024,Smartphone,Electronics,7830.24,8730.71,2,17461.42,Vivaan Reddy,Jaipur,PayPal,Cancelled
ORD2749,01-11-2024,Headphones,Electronics,3267.5,3921,4,15684,Arjun Kumar,Kolkata,Amazon Pay,Cancelled
ORD2750,02-11-2024,Headphones,Electronics,3267.5,3921,1,3921,Zoya Kumar,Kolkata,Credit Card,Completed
ORD2751,03-11-2024,Smartphone,Electronics,7830.24,8730.71,2,17461.42,Jhanvi Gupta,Delhi,Credit Card,Cancelled
ORD2752,03-11-2024,Laptop,Electronics,49012.5,57589.69,5,287948.45,Palak Kumar,Kolkata,Debit Card,Pending
ORD2753,04-11-2024,Washing Machine,Home Appliances,20912,25094.4,3,75283.2,Tathya Menon,Lucknow,Gift Card,Cancelled
ORD2754,04-11-2024,Smartphone,Electronics,7830.24,8730.71,4,34922.84,Palak Kumar,Kolkata,Gift Card,Pending
ORD2755,05-11-2024,Book,Books,261.4,300.61,5,1503.05,Lara Gupta,Delhi,Amazon Pay,Pending
ORD2756,05-11-2024,Headphones,Electronics,3267.5,3921,4,15684,Neel Singh,Mumbai,Debit Card,Pending
ORD2757,06-11-2024,Jeans,Clothing,2091.2,3032.24,1,3032.24,Avni Kumar,Kolkata,Gift Card,Cancelled
ORD2758,06-11-2024,Book,Books,261.4,300.61,1,300.61,Siya Singh,Mumbai,Debit Card,Cancelled
ORD2759,07-11-2024,Running Shoes,Footwear,2940.75,3822.97,1,3822.97,Uday Desai,Hyderabad,PayPal,Cancelled
ORD2760,07-11-2024,Headphones,Electronics,3267.5,3921,2,7842,Meher Sharma,Bengaluru,PayPal,Completed
ORD2761,08-11-2024,Laptop,Electronics,49012.5,57589.69,3,172769.07,Tanish Menon,Lucknow,Debit Card,Pending
ORD2762,10-11-2024,Headphones,Electronics,3267.5,3921,1,3921,Gaurav Sharma,Bengaluru,Credit Card,Completed
ORD2763,11-11-2024,Headphones,Electronics,3267.5,3921,2,7842,Yashvi Gupta,Delhi,Credit Card,Completed
ORD2764,14-11-2024,Laptop,Electronics,49012.5,57589.69,4,230358.76,Om Sharma,Bengaluru,Amazon Pay,Completed
ORD2765,14-11-2024,Headphones,Electronics,3267.5,3921,2,7842,Kairav Singh,Mumbai,Debit Card,Completed
ORD2766,14-11-2024,Book,Books,261.4,300.61,4,1202.44,Naisha Kumar,Kolkata,Gift Card,Cancelled
ORD2767,15-11-2024,T-Shirt,Clothing,978.94,1517.36,2,3034.72,Rohan Desai,Hyderabad,PayPal,Pending
ORD2768,15-11-2024,Jeans,Clothing,2091.2,3032.24,4,12128.96,Ansh Jain,Ahmedabad,Debit Card,Cancelled
ORD2769,18-11-2024,Washing Machine,Home Appliances,20912,25094.4,4,100377.6,Tejas Patel,Chennai,Credit Card,Pending
